OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;USTRZUSTAND;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
134780;01211125145013352021;01;0;58;117;2021;11;17;5;3;6;4;2;0;0;1;1;0;0;0;555773.926898329518735;6002348.644497493281960;9.854282744000045;54.166183189000037
134781;01211206171013552021;01;0;60;063;2021;12;17;2;3;6;4;2;0;0;0;1;1;0;0;565030.805605498142540;5948764.344323378056288;9.984648255000025;53.683548744000063
134782;01210903171013522022;01;0;60;089;2021;09;18;6;2;1;5;0;0;0;1;0;1;0;0;579469.787992455996573;5988275.696526691317558;10.213455092000061;54.036606398000060
134783;01210909145013452021;01;0;58;028;2021;09;19;5;3;4;6;0;0;0;1;0;1;0;0;553997.310398273169994;6017965.046550635248423;9.829884844000048;54.306711818000053
134784;01211111181013602021;01;0;51;044;2021;11;12;5;3;0;1;0;1;0;0;0;1;0;0;505587.658503236249089;6005670.692180603742599;9.085652406000065;54.199039892000030
134785;01211016125013242021;01;0;54;168;2021;10;15;7;3;0;7;0;0;1;0;0;0;0;0;455808.189000001177192;6085334.960999842733145;8.310647310000036;54.913064722000058
134786;01210922181013102021;01;0;61;019;2021;09;09;4;2;5;3;0;0;0;1;0;1;0;0;553988.629000000655651;5982007.320999788120389;9.823315435000040;53.983569169000077
134787;01211102161013352021;01;0;62;001;2021;11;07;3;3;8;7;0;0;1;0;0;0;0;0;580757.276472093537450;5947184.066912271082401;10.222301793000042;53.667153952000035
134788;01211001134013002021;01;0;02;000;2021;10;14;6;3;2;2;0;0;0;1;0;0;0;0;576253.258000007830560;6027589.480999814346433;10.174332037000056;54.390354686000080
134789;01210920125013422021;01;0;01;000;2021;09;20;2;3;5;3;2;0;1;0;0;0;0;0;528255.161748466081917;6070698.728848660364747;9.439334320000057;54.782693694000045
134790;01210823161013172021;01;0;62;082;2021;08;18;2;3;0;3;0;0;1;0;0;1;0;0;592807.655000021681190;5941090.319999756291509;10.402815762000046;53.610396884000068
134791;01211123171013922021;01;0;60;063;2021;11;15;3;3;0;7;0;1;0;0;0;1;0;0;565928.107201852835715;5948717.605195872485638;9.998222344000055;53.683016252000073
134792;01211203152013152021;01;0;55;033;2021;12;10;6;3;0;7;0;1;1;0;0;0;0;0;623524.140000078827143;6017728.415999671444297;10.897878818000038;54.292507096000065
134793;01211023152013892021;01;0;55;046;2021;10;14;7;3;0;1;0;0;1;0;0;0;0;0;640199.568128134123981;6031988.076479831710458;11.160610003000045;54.416271341000026
134794;01211210152013452021;01;0;55;004;2021;12;16;6;3;5;3;2;1;1;0;0;0;0;1;610466.088424227200449;5974668.371695231646299;10.681624904000046;53.908651380000038
134795;01211103171013612021;01;0;56;050;2021;11;17;4;3;6;4;2;0;0;1;1;0;0;0;547317.420937951654196;5935944.066797364503145;9.714523530000065;53.570227362000082
134796;01211005152013502021;01;0;03;000;2021;10;11;3;3;0;1;0;1;0;0;0;1;0;0;609374.055451307445765;5972278.738461608067155;10.664155133000065;53.887413865000042
134797;01210826125013882021;01;0;54;168;2021;08;01;5;3;0;7;2;0;1;0;0;0;0;0;455050.980018164962530;6084745.655556613579392;8.298928539000030;54.907701728000063
134798;01211124171013652021;01;0;56;039;2021;11;17;4;3;2;6;2;0;0;1;0;0;0;0;553519.692149232141674;5944310.765183120965958;9.809609178000073;53.644827992000046
134799;01211207152013262021;01;0;03;000;2021;12;02;3;3;5;2;2;2;1;1;0;0;0;0;610526.929276578128338;5969956.477045787498355;10.680851001000065;53.866305747000069
134800;01210904145013582021;01;0;58;054;2021;09;16;7;3;0;7;0;0;0;1;0;0;0;0;539179.027943880297244;6017615.074180258437991;9.602113260000067;54.304918294000061
134801;01210910152013002021;01;0;03;000;2021;09;16;6;3;1;5;0;0;1;1;0;0;0;0;611446.481338003650308;5970276.592449354007840;10.694944771000053;53.868985110000040
134802;01211116125013202021;01;0;54;168;2021;11;17;3;3;0;7;2;0;1;0;0;0;0;0;455634.578546767123044;6084996.940039338544011;8.307991471000037;54.910011911000026
134803;01211018125013722021;01;0;54;056;2021;10;06;2;3;5;3;2;1;0;1;0;0;0;0;505256.348000002093613;6037999.999999819323421;9.081144073000075;54.489599536000071
134804;01210924171013562021;01;0;56;050;2021;09;16;6;3;5;3;0;0;1;1;0;0;0;0;546696.226438650861382;5936746.805935017764568;9.705263933000026;53.577497940000057
134805;01211102171013882021;01;0;56;049;2021;11;14;3;3;0;7;0;0;1;0;0;0;0;0;545156.543291389010847;5948674.826473316177726;9.683742631000030;53.684839827000076
134806;01211002181013282021;01;0;61;049;2021;10;09;7;3;0;7;0;1;1;0;0;0;0;0;547543.832765143364668;5978080.025707719847560;9.724430551000069;53.948906651000073
134807;01210918171013492021;01;0;56;050;2021;09;09;7;3;6;2;0;0;0;1;1;0;0;0;546696.055357322096825;5936741.771447122097015;9.705260597000063;53.577452706000031
134808;01210823181013622021;01;0;61;042;2021;08;07;2;3;4;6;0;0;1;1;0;0;0;0;535808.896539775654674;5979803.961415931582451;9.545836802000053;53.965345769000066
134809;01211123181013502021;01;0;61;046;2021;11;14;3;3;0;7;0;1;1;0;0;0;0;0;535288.159527023322880;5975535.611915228888392;9.537406209000039;53.927019336000058
134810;01211202152013452021;01;0;03;000;2021;12;16;5;3;5;3;2;1;0;1;0;0;0;0;617058.152613302692771;5971823.620556863024831;10.780836658000055;53.881648003000066
134811;01211022145013702021;01;0;58;140;2021;10;11;6;3;5;3;0;1;1;1;0;0;0;0;546977.142136690206826;6016930.996646961197257;9.721839448000026;54.298113005000062
134812;01210909152013482022;01;0;55;042;2021;09;17;5;3;0;7;0;0;1;0;0;0;0;0;616561.913221052847803;5985154.617161110043526;10.778379064000035;54.001521207000053
134813;01211111181013182021;01;0;61;046;2021;11;06;5;3;5;3;2;1;1;1;0;0;0;0;533438.296559838578105;5978043.124413629993796;9.509510269000032;53.949678736000067
134814;01211012152013492021;01;0;55;042;2021;10;09;3;3;0;7;0;0;1;0;0;0;0;0;617739.533638285472989;5983919.585437465459108;10.795858586000065;53.990159210000058
134815;01210922181013902021;01;0;61;030;2021;09;15;4;3;8;1;0;0;0;1;0;0;0;0;533540.470776452682912;5965629.974978011101484;9.509707642000023;53.838106210000035
134816;01210901125013072021;01;0;54;149;2021;09;15;4;2;0;7;0;0;1;0;0;0;0;0;457021.764143166132271;6088239.018738307058811;8.329142449000074;54.939266231000033
134817;01211130161013612021;01;0;53;090;2021;11;15;3;3;2;7;0;0;1;1;0;0;0;0;612164.365339374169707;5940492.080788014456630;10.695054385000049;53.601235838000036
134818;01211029152013172021;01;0;55;042;2021;10;22;6;3;5;7;2;0;0;1;0;0;0;1;616905.328142836689949;5984695.226822258904576;10.783439270000031;53.997316636000050
134819;01210930181013242021;01;0;51;044;2021;09;13;5;3;4;6;0;1;1;0;0;0;0;0;506142.845507049933076;6004933.523928092792630;9.094147716000066;54.192408160000070
134820;01210914145013002021;01;0;58;135;2021;09;11;3;3;4;6;0;0;1;0;0;0;0;0;543837.397816473618150;6016686.146684590727091;9.673562800000070;54.296191618000080
134821;01211120171013572021;01;0;60;004;2021;11;09;7;2;0;7;0;0;1;1;0;0;0;0;558516.278322615660727;5975149.523606950417161;9.891037380000057;53.921446039000045
134822;01211021171013292021;01;0;56;048;2021;10;16;5;3;0;7;0;1;1;0;0;0;0;0;546999.220987025648355;5950041.777190454304218;9.711848626000062;53.696963048000043
134823;01210926161013302021;01;0;53;004;2021;09;17;1;3;6;7;0;0;0;1;1;0;0;0;617674.515004688873887;5954074.871035711839795;10.783427534000054;53.722056605000034
134824;01211215171013772022;01;0;60;005;2021;12;12;4;3;5;3;0;1;1;1;0;0;0;0;585841.414944918826222;5977210.606011576950550;10.307600348000051;53.936159098000076
134825;01210907145013162021;01;0;58;135;2021;09;14;3;3;6;6;0;0;1;0;1;0;0;0;542508.980275660753250;6018396.381249248981476;9.653396482000062;54.311673529000075
134826;01211109152013062021;01;0;03;000;2021;11;16;3;3;0;6;2;0;1;0;0;0;0;1;611434.312802625820041;5966372.473953865468502;10.693343056000060;53.833912304000080
134827;01211009171013492021;01;0;60;063;2021;10;07;7;2;9;7;1;0;0;1;0;0;0;0;564662.413067660294473;5946339.993822751566768;9.978566167000054;53.661806589000037
134828;01210830125013082021;01;0;54;089;2021;08;14;2;3;0;7;0;0;1;0;0;0;0;0;456882.720270570367575;6059612.621475182473660;8.331234526000060;54.682014945000049
134829;01211028134013232021;01;0;02;000;2021;10;13;5;3;0;7;0;0;0;0;0;0;0;1;574678.058469557203352;6018588.290410390123725;10.147822347000044;54.309707187000072
134830;01210904152013692021;01;0;55;046;2021;09;18;7;3;6;6;0;0;1;0;1;0;0;0;642886.914000151678920;6033350.991999369114637;11.202647515000024;54.427763593000066
134831;01210912161013442021;01;0;53;083;2021;09;16;1;3;0;7;0;0;1;0;0;0;0;0;603830.564000035636127;5914925.716999722644687;10.560708275000025;53.373230827000043
134832;01211114125013222021;01;0;54;091;2021;11;15;1;3;0;1;0;0;1;0;0;0;0;0;493144.854947868734598;6040667.525142382830381;8.894112824000047;54.513553899000044
134833;01211018161013162021;01;0;53;090;2021;10;07;2;3;4;6;0;0;1;0;0;0;0;1;611821.270309291779995;5943625.638243066146970;10.690996877000032;53.629462856000032
134834;01210924145013852021;01;0;58;054;2021;09;17;6;3;5;3;0;0;1;0;0;0;0;1;538945.267673131078482;6018084.267490122467279;9.598582170000043;54.309152795000045
134835;01211102152013722021;01;0;55;046;2021;11;10;3;3;6;7;0;0;0;1;1;0;0;0;642438.075963290408254;6034492.059604993090034;11.196282466000071;54.438137041000061
134836;01211001171013412021;01;0;60;027;2021;10;18;6;3;5;3;1;0;0;1;0;0;0;0;561701.346000004559755;5984770.911999788135290;9.941476543000022;54.007541549000052
134837;01210826161013372021;01;0;62;001;2021;08;13;5;3;5;2;0;0;1;1;0;0;0;0;582878.105000012554228;5944596.167999761179090;10.253702977000046;53.643566477000036
134838;01211124171013952021;01;0;56;015;2021;11;07;4;3;0;3;2;1;1;1;0;0;0;0;543234.596450115554035;5955728.711536386981606;9.655628580000041;53.748401002000037
134839;01211206171013482021;01;0;56;048;2021;12;07;2;3;0;1;2;2;1;0;0;0;0;0;546097.922076845541596;5949597.884738214313984;9.698132693000048;53.693053806000080
134840;01210902181013242021;01;0;51;114;2021;09;16;5;3;5;3;0;0;1;1;0;0;0;0;519029.954716331325471;6008233.647264473140240;9.291867842000045;54.221751735000055
134841;01210909145013042021;01;0;04;000;2021;09;13;5;2;5;3;0;0;1;1;0;0;0;0;565660.845225149765611;5988919.213794447481632;10.002779562000057;54.044331983000063
134842;01211113152013862021;01;0;03;000;2021;11;04;7;3;0;7;2;0;0;0;0;0;0;1;610957.603337304666638;5970319.797870092093945;10.687528812000039;53.869478018000052
134843;01211015125013722021;01;0;54;056;2021;10;10;6;3;2;6;0;0;0;1;0;0;0;0;504889.981109191663563;6038354.334911104291677;9.075494212000024;54.492787668000062
134844;01210921161013902021;01;0;53;116;2021;09;21;3;3;5;7;2;1;0;1;0;0;0;0;598333.335233901627362;5929110.124882038682699;10.482539443000064;53.501740078000068
134845;01211130171013812021;01;0;60;039;2021;11;06;3;3;5;3;2;1;0;1;0;0;0;0;564412.069931700825691;5962185.465210741385818;9.978078469000025;53.804240948000029
134846;01211031161013422021;01;0;62;078;2021;10;10;1;3;9;7;0;0;1;0;0;0;0;0;590088.310368848033249;5949702.201145164668560;10.364220992000071;53.688257046000047
134847;01210920125013222021;01;0;59;120;2021;09;16;2;3;1;6;0;0;0;1;0;0;0;0;525538.459708604030311;6072946.313455412164330;9.397292004000064;54.803037231000076
134848;01210825134013022021;01;0;02;000;2021;08;15;4;3;6;7;0;1;0;1;1;0;0;0;573004.118454038165510;6019081.695190172642469;10.122219587000075;54.314382811000030
134849;01211122171013652021;01;0;60;005;2021;11;07;2;3;5;3;0;0;0;1;0;0;0;1;585809.504401043057442;5976865.059782369062304;10.307017353000049;53.933059421000053
134850;01211203134013122021;01;0;57;070;2021;12;12;6;3;0;7;0;1;1;0;0;0;0;0;586728.333545638248324;6009762.696410162374377;10.330430220000039;54.228504377000036
134851;01211024161013692021;01;0;53;090;2021;10;17;1;3;0;7;0;0;1;0;0;0;0;0;611935.761283604428172;5943703.682211056351662;10.692755486000067;53.630139581000037
134852;01211214181013122021;01;0;51;044;2021;12;07;3;3;6;4;2;1;0;1;1;0;0;0;506123.168999999761581;6004999.124999798834324;9.093847482000058;54.192997993000063
134853;01210907171013972021;01;0;56;050;2021;09;21;3;3;5;3;2;0;0;1;0;0;0;0;547752.676804838702083;5936700.888261780142784;9.721211351000022;53.576990123000030
134854;01211107181013242021;01;0;51;013;2021;11;09;1;3;0;7;0;1;1;0;0;0;0;0;491097.328530027531087;5997910.625951388850808;8.863761674000045;54.129248331000042
134855;01211010152013512021;01;0;03;000;2021;10;18;1;3;0;7;0;0;0;1;0;0;0;1;617185.438999253325164;5974678.626317659392953;10.783864393000044;53.907267838000053
134856;01210831125013072021;01;0;01;000;2021;08;19;3;3;0;2;0;0;1;1;0;0;0;0;528687.611395300365984;6071400.750227961689234;9.446127614000034;54.788977855000041
134857;01211027145013302021;01;0;58;125;2021;10;13;4;3;5;3;0;1;1;1;0;0;0;0;538303.045081868767738;5997735.063713572919369;9.586116404000052;54.126320683000074
134858;01210913134013802021;01;0;57;057;2021;09;13;2;3;0;1;0;0;1;0;0;0;0;0;592614.194417431950569;6002624.537084052339196;10.418492509000032;54.163338665000026
134859;01211119152013382021;01;0;03;000;2021;11;18;6;3;0;3;2;0;0;1;0;0;0;1;619609.039449810050428;5976460.551172839477658;10.821434225000075;53.922722153000052
134860;01211021152013722021;01;0;03;000;2021;10;09;5;3;0;7;0;1;1;0;0;0;0;1;610750.349450997076929;5969809.151336377486587;10.684193894000032;53.864934518000041
134861;01210926152013752021;01;0;03;000;2021;09;11;1;3;5;3;0;0;0;1;0;0;0;1;610141.548090189695358;5971035.948408775031567;10.675380678000067;53.876085921000026
134862;01211212125013782021;01;0;54;075;2021;12;01;1;3;8;7;2;1;0;1;0;0;0;0;496459.167264606803656;6059089.280989991500974;8.945084616000031;54.679144555000050
134863;01211103125013552021;01;0;59;107;2021;11;18;4;3;0;7;2;0;1;0;0;0;0;0;524565.596048024483025;6052449.002352401614189;9.380429767000066;54.618883609000079
134864;01211006125013542021;01;0;01;000;2021;10;15;4;2;0;7;0;0;0;0;1;0;0;1;528120.629792097955942;6070682.272915363311768;9.437240980000070;54.782553368000038
134865;01211214181013682021;01;0;51;072;2021;12;10;3;2;1;5;0;0;1;1;0;0;0;0;500566.412073739804327;5978560.310322096571326;9.008631754000021;53.955407305000051
134866;01210907125013952021;01;0;54;106;2021;09;18;3;3;5;3;0;0;0;1;0;0;0;1;508223.018263681791723;6034760.435502644628286;9.126851380000062;54.460445568000068
134867;01211109171013802021;01;0;56;049;2021;11;06;3;3;5;3;2;1;0;1;0;0;0;0;543218.559000000357628;5949590.995999770238996;9.654528284000037;53.693238077000046
134868;01211010152013672021;01;0;55;016;2021;10;15;1;3;0;7;0;0;1;0;0;0;0;0;628138.718115743249655;6001483.826727474108338;10.961802792000071;54.145457232000069
134869;01210831125013422021;01;0;01;000;2021;08;11;3;3;0;7;0;0;1;0;0;0;0;0;529726.176549369469285;6072972.994534106925130;9.462439250000045;54.803046272000074
134870;01211130181013192021;01;0;51;044;2021;11;07;3;3;5;3;2;1;1;1;0;0;0;0;507077.968725375831127;6004782.405425053089857;9.108476207000024;54.191037913000059
134871;01211029152013912021;01;0;03;000;2021;10;11;6;3;5;2;0;0;1;1;0;0;0;0;606529.705000040121377;5964453.688999738544226;10.618182080000054;53.817701347000082
134872;01210914125013752021;01;0;54;113;2021;09;14;3;3;0;7;0;0;1;0;0;0;0;0;474402.063162000849843;6019764.788292391225696;8.606413174000068;54.325099449000049
134873;01211120125013252021;01;0;54;056;2021;11;14;7;3;1;5;0;0;1;1;0;0;0;0;503503.358625502325594;6036596.594402259215713;9.054065943000069;54.477001999000038
134874;01211020161013442021;01;0;53;116;2021;10;12;4;3;0;1;0;0;1;0;0;0;0;0;598856.823526981286705;5930160.705207666382194;10.490760241000032;53.511082067000075
134875;01210927152013202022;01;0;55;044;2021;09;02;2;3;0;7;2;0;0;0;0;1;0;0;615015.473168654367328;5988151.515333842486143;10.755931056000065;54.028791019000039
134876;01211209181013482021;01;0;61;046;2021;12;07;5;3;5;2;1;1;1;1;0;0;0;0;533236.304575246758759;5976938.609296364709735;9.506312352000066;53.939764754000066
134877;01211104134013772021;01;0;02;000;2021;11;21;5;3;5;2;2;1;1;1;0;0;0;0;574431.280620070174336;6018716.446371693164110;10.144062084000041;54.310894778000034
134878;01211005145013362021;01;0;04;000;2021;10;14;3;3;5;3;0;1;1;1;0;0;0;0;563629.098316734656692;5990602.250237613916397;9.972108532000050;54.059711360000051
134879;01210829171013942021;01;0;61;074;2021;08;09;1;3;0;1;0;1;1;0;0;0;0;0;538161.261279432103038;5952755.664495134726167;9.578331965000075;53.722075781000058
134880;01211126171013912021;01;0;56;049;2021;11;23;6;3;0;7;2;1;1;0;0;0;0;0;543667.861590360291302;5948738.944124316796660;9.661212305000049;53.685542646000044
134881;01211028145013252021;01;0;04;000;2021;10;12;5;2;5;3;0;0;1;0;0;0;0;1;565478.861773310229182;5994233.677493939176202;10.001149015000067;54.092113248000032
134882;01210904152013522021;01;0;03;000;2021;09;01;7;3;0;7;2;0;1;0;0;0;0;0;608409.173662846907973;5970228.807709252461791;10.648756063000064;53.869199086000037
134883;01210910152013042021;01;0;55;033;2021;09;14;6;3;0;7;0;1;1;0;0;0;0;0;623433.664959061890841;6018092.042034126818180;10.896639704000052;54.295795244000033
134884;01211116161013542021;01;0;53;032;2021;11;07;3;3;5;3;2;1;1;1;0;0;0;0;590517.567746223881841;5923645.163398765027523;10.363166763000038;53.454034200000081
134885;01211017125013582021;01;0;54;113;2021;10;16;1;3;8;7;0;0;1;0;0;0;0;0;475583.983142885379493;6021625.145122993737459;8.624433281000051;54.341876798000044
134886;01210924171013372021;01;0;56;015;2021;09;20;6;3;5;7;2;0;0;1;0;0;0;0;544198.451410824432969;5954586.357717558741570;9.670080452000036;53.738053047000051
134887;01211101171013682021;01;0;60;011;2021;11;16;2;3;5;3;0;0;1;1;0;0;0;0;566413.412817340344191;5985696.022977419197559;10.013566178000076;54.015270524000073
134888;01211001145013072021;01;0;58;043;2021;10;17;6;2;5;3;0;0;0;1;0;1;0;0;553884.542435431852937;6033371.455048372969031;9.830943104000028;54.445172033000063
134889;01210827181013122021;01;0;51;013;2021;08;13;6;3;8;7;0;0;1;0;0;0;0;0;490653.096520783379674;5998127.022775102406740;8.856956877000073;54.131185354000081
134890;01211125161013012021;01;0;62;060;2021;11;16;5;3;0;1;2;1;1;0;0;0;0;0;581858.826660359278321;5930042.382033225148916;10.234471772000063;53.512939920000065
134891;01211206181013662021;01;0;61;046;2021;12;21;2;3;2;6;2;1;0;1;0;0;0;0;534242.349879518151283;5974940.301405798643827;9.521413547000066;53.921739092000053
134892;01211025145013242021;01;0;58;052;2021;10;15;2;3;5;3;0;0;1;1;0;0;0;0;545282.948430605232716;6037375.189560256898403;9.698924409000028;54.481991093000033
134893;01210901152013912021;01;0;55;046;2021;09;18;4;3;0;7;0;0;1;0;0;0;0;0;642333.326923770830035;6034197.429624116048217;11.194527131000029;54.435520406000080
134894;01210909125013712021;01;0;54;019;2021;09;09;5;3;0;7;0;0;1;0;0;0;0;0;498126.696156495250762;6052409.631820525974035;8.970989386000042;54.619123888000047
134895;01211112152013812021;01;0;03;000;2021;11;14;6;3;0;7;0;0;1;1;0;0;0;0;611421.463734838180244;5967847.454522682353854;10.693682727000066;53.847166622000032
134896;01211015145013092021;01;0;58;043;2021;10;10;6;3;5;3;0;1;0;1;0;0;0;0;554298.757340094074607;6035674.334422867745161;9.837752349000027;54.465822245000027
134897;01210922145013722021;01;0;58;135;2021;09;17;4;3;5;2;0;0;1;0;0;0;0;1;542923.378999999724329;6018060.684999808669090;9.659717399000044;54.308622012000058
134898;01210901152013372021;01;0;03;000;2021;09;23;4;3;5;2;2;0;1;1;0;0;0;0;610434.181183132342994;5969914.519043566659093;10.679426089000060;53.865948526000068
134899;01211129171013802021;01;0;60;005;2021;11;11;2;3;5;3;0;1;0;1;0;0;0;0;585551.677804102189839;5978557.512940717861056;10.303565443000025;53.948309926000036
134900;01211030125013422021;01;0;54;113;2021;10;12;7;3;0;7;0;1;1;0;0;0;0;0;474763.652207947336137;6018205.185644201934338;8.612104592000037;54.311100942000053
